 CrID_1 CrID_2 CrID_3 CrID_4 CrID_5 CrID_6 CrID_7
     0.050     0.000     0.050     0.158     0.000     0.000     0.000
     0.050     0.000     0.050     0.160     0.000     0.000     0.000
     0.050     0.000     0.050     0.161     0.000     0.000     0.000
     0.050     0.000     0.050     0.163     0.000     0.000     0.000
     0.050     0.000     0.050     0.165     0.000     0.000     0.000
     0.050     0.000     0.050     0.167     0.000     0.000     0.000
     0.050     0.000     0.050     0.169     0.000     0.000     0.000
     0.050     0.000     0.050     0.171     0.000     0.000     0.000
     0.050     0.000     0.050     0.173     0.000     0.000     0.000
     0.050     0.000     0.050     0.175     0.000     0.000     0.000
     0.050     0.000     0.050     0.177     0.000     0.000     0.000
     0.050     0.000     0.050     0.179     0.000     0.000     0.000
     0.050     0.000     0.050     0.181     0.000     0.000     0.000
     0.050     0.000     0.050     0.183     0.000     0.000     0.000
     0.050     0.000     0.050     0.185     0.000     0.000     0.000
     0.050     0.000     0.050     0.187     0.000     0.000     0.000
     0.050     0.000     0.050     0.189     0.000     0.000     0.000
     0.050     0.000     0.050     0.191     0.000     0.000     0.000
     0.050     0.000     0.050     0.193     0.000     0.000     0.000
     0.050     0.000     0.050     0.194     0.000     0.000     0.000
     0.050     0.000     0.050     0.196     0.000     0.000     0.000
     0.050     0.000     0.050     0.198     0.000     0.000     0.000
     0.050     0.000     0.050     0.200     0.000     0.000     0.000
     0.050     0.000     0.050     0.202     0.000     0.000     0.000
     0.050     0.000     0.050     0.204     0.000     0.000     0.000
     0.050     0.000     0.050     0.206     0.000     0.000     0.000
     0.050     0.000     0.050     0.208     0.000     0.000     0.000
     0.050     0.000     0.050     0.210     0.000     0.000     0.000
     0.170     0.000     0.170     0.212     0.000     0.000     0.000
     0.290     0.000     0.290     0.214     0.000     0.000     0.000
     0.409     0.000     0.409     0.216     0.000     0.000     0.000
     0.529     0.000     0.529     0.218     0.000     0.000     0.000
     0.649     0.000     0.649     0.220     0.000     0.000     0.000
     0.769     0.000     0.769     0.222     0.000     0.000     0.000
     0.889     0.000     0.889     0.224     0.000     0.000     0.000
     1.009     0.000     1.009     0.226     0.000     0.000     0.000
     1.128     0.000     1.128     0.227     0.000     0.000     0.000
     1.248     0.000     1.248     0.229     0.000     0.000     0.000
     1.368     0.000     1.368     0.231     0.000     0.000     0.000
     1.488     0.000     1.488     0.233     0.000     0.000     0.000
     1.608     0.000     1.608     0.235     0.000     0.000     0.000
     1.728     0.000     1.728     0.237     0.000     0.000     0.000
     1.847     0.000     1.847     0.239     0.000     0.000     0.000
     1.967     0.000     1.967     0.241     0.000     0.000     0.000
     2.087     0.000     2.087     0.243     0.000     0.000     0.000
     2.207     0.000     2.207     0.245     0.000     0.000     0.000
     2.327     0.000     2.327     0.247     0.000     0.000     0.000
     2.447     0.000     2.447     0.249     0.000     0.000     0.000
     2.566     0.000     2.566     0.251     0.000     0.000     0.000
     2.686     0.000     2.686     0.253     0.000     0.000     0.000
     2.806     0.000     2.806     0.255     0.000     0.000     0.000
