 CrID_1 CrID_2 CrID_3
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.169     0.000
     0.000     0.189     0.000
     0.000     0.208     0.000
     0.000     0.227     0.000
     0.000     0.247     0.000
     0.000     0.266     0.000
     0.000     0.285     0.000
     0.000     0.305     0.000
     0.000     0.324     0.000
     0.000     0.344     0.000
     0.000     0.363     0.000
     0.000     0.382     0.000
     0.000     0.402     0.000
     0.000     0.421     0.000
     0.000     0.440     0.000
     0.000     0.460     0.000
     0.000     0.479     0.000
     0.000     0.498     0.000
     0.000     0.518     0.000
     0.000     0.537     0.000
     0.000     0.556     0.000
     0.000     0.576     0.000
     0.000     0.595     0.000
     0.000     0.615     0.000
     0.000     0.634     0.000
     0.000     0.653     0.000
     0.000     0.673     0.000
     0.000     0.692     0.000
     0.000     0.711     0.000
     0.000     0.731     0.000
     0.000     0.750     0.000
     0.000     0.769     0.000
     0.000     0.789     0.000
     0.000     0.808     0.000
     0.000     0.827     0.000
     0.000     0.847     0.000
     0.000     0.866     0.000
     0.000     0.886     0.000
     0.000     0.905     0.000
     0.000     0.924     0.000
     0.000     0.944     0.000
     0.000     0.963     0.000
     0.000     0.982     0.000
     0.000     1.002     0.000
     0.000     1.021     0.000
     0.000     1.040     0.000
     0.000     1.060     0.000
     0.000     1.079     0.000
     0.000     1.079     0.000
     0.000     1.079     0.000
     0.000     1.079     0.000
     0.000     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.150     1.079     0.000
     0.174     1.079     0.000
     0.198     1.079     0.000
     0.221     1.079     0.000
     0.245     1.079     0.000
     0.269     1.079     0.000
     0.293     1.079     0.000
     0.317     1.079     0.000
     0.340     1.079     0.000
     0.364     1.079     0.000
     0.388     1.079     0.000
     0.412     1.079     0.000
     0.436     1.079     0.000
     0.460     1.079     0.000
     0.483     1.079     0.000
     0.507     1.079     0.000
     0.531     1.079     0.000
     0.555     1.079     0.000
     0.579     1.079     0.000
     0.602     1.079     0.000
     0.626     1.079     0.000
     0.650     1.079     0.000
     0.674     1.079     0.000
     0.698     1.079     0.000
     0.721     1.079     0.000
     0.745     1.079     0.000
     0.769     1.043     0.000
     0.793     1.008     0.000
     0.817     0.972     0.000
     0.840     0.000     0.000
     0.864     0.000     0.000
     0.888     0.000     0.000
     0.912     0.000     0.000
     0.936     0.000     0.000
     0.960     0.000     0.000
     0.983     0.000     0.000
     1.007     0.000     0.000
     1.031     0.000     0.000
     1.055     0.000     0.000
     1.079     0.000     0.000
     1.102     0.000     0.000
     1.126     0.000     0.000
     1.126     0.000     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.150     0.000
     1.126     0.185     0.000
     1.126     0.220     0.000
     1.126     0.256     0.000
     1.126     0.291     0.000
     1.126     0.326     0.000
     1.126     0.361     0.000
     1.126     0.397     0.000
     1.126     0.432     0.000
     1.126     0.467     0.000
     1.126     0.502     0.000
     1.126     0.538     0.000
     1.126     0.573     0.000
     1.126     0.608     0.000
     1.126     0.643     0.000
     1.126     0.679     0.000
     1.126     0.714     0.000
     1.126     0.749     0.000
     1.126     0.784     0.000
     1.126     0.820     0.000
     1.126     0.855     0.000
     1.126     0.890     0.000
     1.126     0.925     0.000
     1.126     0.961     0.000
     1.126     0.996     0.000
     1.126     1.031     0.000
     1.126     1.066     0.000
     1.126     1.102     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.126     1.137     0.000
     1.084     1.137     0.000
     1.041     1.137     0.000
     0.999     1.137     0.000
     0.956     1.137     0.000
     0.914     1.137     0.000
     0.872     1.137     0.000
     0.829     1.137     0.000
     0.787     1.137     0.000
     0.744     1.137     0.000
     0.702     1.137     0.000
     0.659     1.137     0.000
     0.617     1.137     0.000
     0.574     1.137     0.000
     0.532     1.137     0.000
     0.490     1.137     0.000
     0.447     1.137     0.000
     0.405     1.137     0.000
     0.362     1.137     0.000
     0.320     1.137     0.000
     0.277     1.137     0.000
     0.235     1.137     0.000
     0.192     1.137     0.000
     0.150     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.137     0.000
     0.000     1.078     0.000
     0.000     1.020     0.000
     0.000     0.961     0.000
     0.000     0.903     0.000
     0.000     0.844     0.000
     0.000     0.786     0.000
     0.000     0.728     0.000
     0.000     0.669     0.000
     0.000     0.611     0.000
     0.000     0.552     0.000
     0.000     0.494     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.000     0.000
     0.000     0.075     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
     0.000     0.150     0.000
